Running,Lives,Level,Points,Suspicion,Target Life Time,Missed Shots,Total Targets,Total Fake Targets,Total Approved Targets
FALSE,1,0.0588235294117647,0.059214501510574,0,0.879984856441661,0.0185185185185185,0.0552763819095477,0,0.0568561872909699
TRUE,1,0.235294117647059,0.237462235649547,0.249266862170088,0.587267921302869,0,0.174204355108878,0.125,0.175585284280936
TRUE,1,0.529411764705882,0.501510574018127,0.249266862170088,0.264811820464373,0.203703703703704,0.417085427135678,0.296875,0.418060200668896
TRUE,1,0.0588235294117647,0.0126888217522659,0,0.879984856441661,0,0.0050251256281407,0,0.00668896321070234
FALSE,1,0.0588235294117647,0.0610271903323263,0,0.879984856441661,0,0.0536013400335008,0.015625,0.0551839464882943
FALSE,1,0.176470588235294,0.141389728096677,0,0.674758960956899,0,0.144053601340034,0.171875,0.145484949832776
TRUE,1,0.235294117647059,0.213293051359517,0.124144672531769,0.587267921302869,0,0.155778894472362,0.109375,0.157190635451505
TRUE,1,0.588235294117647,0.575226586102719,0.499511241446725,0.218315494859596,0.240740740740741,0.480737018425461,0.34375,0.481605351170569
TRUE,1,0.235294117647059,0.196374622356495,1,0.587267921302869,0,0.149078726968174,0.15625,0.150501672240803
TRUE,1,0.235294117647059,0.222356495468278,0.0303030303030303,0.587267921302869,0.0925925925925926,0.185929648241206,0.15625,0.187290969899666
FALSE,1,0.352941176470588,0.318429003021148,0,0.437658243494478,0,0.324958123953099,0.3125,0.326086956521739
FALSE,1,0.117647058823529,0.101510574018127,0,0.771971227239155,0.0185185185185185,0.100502512562814,0.046875,0.102006688963211
FALSE,1,0.294117647058824,0.270090634441088,0,0.508525985614242,0,0.284757118927973,0.375,0.285953177257525
FALSE,1,0.235294117647059,0.201812688821752,0,0.587267921302869,0.037037037037037,0.227805695142379,0.234375,0.229096989966555
TRUE,1,0.0588235294117647,0.0199395770392749,0.000977517106549365,0.879984856441661,0,0.0117252931323283,0.015625,0.0133779264214047
TRUE,1,0.294117647058824,0.265256797583082,0.06158357771261,0.508525985614242,0.185185185185185,0.246231155778894,0.25,0.247491638795987
TRUE,1,0.0588235294117647,0.0054380664652568,0,0.879984856441661,0,0,0,0.00167224080267559
TRUE,1,0.176470588235294,0.177039274924471,0.249266862170088,0.674758960956899,0,0.132328308207705,0.125,0.133779264214047
FALSE,1,0.0588235294117647,0.0120845921450151,0,0.879984856441661,0,0.0100502512562814,0.03125,0.0117056856187291
FALSE,1,0.117647058823529,0.0731117824773414,0,0.771971227239155,0,0.0871021775544389,0.09375,0.088628762541806
TRUE,1,0.235294117647059,0.203625377643505,1,0.587267921302869,0,0.154103852596315,0.15625,0.155518394648829
TRUE,1,0.411764705882353,0.377643504531722,0.0146627565982405,0.37387727558669,0.296296296296296,0.351758793969849,0.3125,0.352842809364548
TRUE,1,0.0588235294117647,0.0114803625377644,0,0.879984856441661,0.037037037037037,0.0150753768844221,0.03125,0.0167224080267559
FALSE,1,0.176470588235294,0.181873111782477,0,0.674758960956899,0,0.187604690117253,0.171875,0.188963210702341
FALSE,0.666666666666667,0.470588235294118,0.431419939577039,0,0.316474404469681,0.0185185185185185,0.448911222780569,0.4375,0.449832775919732
TRUE,1,0.470588235294118,0.463444108761329,0.499511241446725,0.316474404469681,0.407407407407407,0.452261306532663,0.484375,0.453177257525084
FALSE,1,0.294117647058824,0.296676737160121,0,0.508525985614242,0,0.303182579564489,0.296875,0.304347826086957
TRUE,1,1,0.992749244712991,0.499511241446725,0,1,0.993299832495812,0.984375,0.993311036789298
FALSE,1,0.352941176470588,0.361329305135952,0,0.437658243494478,0,0.370184254606365,0.359375,0.37123745819398
FALSE,0.666666666666667,0.352941176470588,0.348036253776435,0,0.437658243494478,0.037037037037037,0.390284757118928,0.390625,0.391304347826087
TRUE,1,0.470588235294118,0.442900302114804,0.124144672531769,0.316474404469681,0.222222222222222,0.380234505862647,0.296875,0.381270903010033
TRUE,1,0.352941176470588,0.317824773413897,0.000977517106549365,0.437658243494478,0.277777777777778,0.299832495812395,0.25,0.301003344481605
FALSE,1,0.117647058823529,0.109365558912387,0,0.771971227239155,0,0.115577889447236,0.125,0.117056856187291
TRUE,1,0.235294117647059,0.235649546827795,0.0303030303030303,0.587267921302869,0.12962962962963,0.206030150753769,0.1875,0.207357859531773
FALSE,0.666666666666667,0.235294117647059,0.213897280966767,0,0.587267921302869,0.0185185185185185,0.279731993299833,0.359375,0.280936454849498
TRUE,1,0.117647058823529,0.116616314199396,0.0303030303030303,0.771971227239155,0,0.085427135678392,0.078125,0.0869565217391304
TRUE,1,0.117647058823529,0.11178247734139,0.249266862170088,0.771971227239155,0,0.0871021775544389,0.125,0.088628762541806
FALSE,1,0.176470588235294,0.148640483383686,0,0.674758960956899,0,0.155778894472362,0.15625,0.157190635451505
FALSE,0,0.294117647058824,0.274320241691843,0,0.508525985614242,0.0740740740740741,0.318257956448911,0.296875,0.319397993311037
TRUE,1,0.0588235294117647,0.0586102719033233,0.000977517106549365,0.879984856441661,0.148148148148148,0.0820770519262982,0.140625,0.0836120401337793
TRUE,1,0.352941176470588,0.310574018126888,0.0146627565982405,0.437658243494478,0.277777777777778,0.299832495812395,0.296875,0.301003344481605
TRUE,1,0.470588235294118,0.470694864048338,0.499511241446725,0.316474404469681,0.407407407407407,0.457286432160804,0.484375,0.45819397993311
TRUE,1,0.352941176470588,0.321450151057402,0.06158357771261,0.437658243494478,0.166666666666667,0.278056951423786,0.234375,0.279264214046823
TRUE,1,0.0588235294117647,0.0537764350453172,0.000977517106549365,0.879984856441661,0,0.0351758793969849,0.015625,0.0367892976588629
FALSE,0.666666666666667,0.235294117647059,0.214501510574018,0,0.587267921302869,0.037037037037037,0.234505862646566,0.171875,0.235785953177258
FALSE,1,0.235294117647059,0.19214501510574,0,0.587267921302869,0,0.207705192629816,0.328125,0.209030100334448
FALSE,0,0.294117647058824,0.253172205438066,0,0.508525985614242,0.0555555555555556,0.291457286432161,0.3125,0.292642140468227
FALSE,1,0.117647058823529,0.117220543806647,0,0.771971227239155,0.0185185185185185,0.117252931323283,0.0625,0.118729096989967
TRUE,1,0.294117647058824,0.269486404833837,0.000977517106549365,0.508525985614242,0.203703703703704,0.244556113902848,0.1875,0.245819397993311
FALSE,1,0.117647058823529,0.101510574018127,0,0.771971227239155,0.0185185185185185,0.0988274706867672,0.03125,0.100334448160535
TRUE,1,0.117647058823529,0.0706948640483384,0.00684261974584555,0.771971227239155,0.0740740740740741,0.0720268006700168,0.109375,0.0735785953177258
TRUE,1,0.176470588235294,0.128700906344411,0.249266862170088,0.674758960956899,0,0.0988274706867672,0.125,0.100334448160535
FALSE,1,0.411764705882353,0.39214501510574,0,0.37387727558669,0,0.403685092127303,0.40625,0.404682274247492
TRUE,1,0.176470588235294,0.18368580060423,0.00684261974584555,0.674758960956899,0.0925925925925926,0.155778894472362,0.125,0.157190635451505
FALSE,1,0.235294117647059,0.195770392749245,0,0.587267921302869,0,0.21105527638191,0.328125,0.212374581939799
FALSE,1,0.294117647058824,0.246525679758308,0,0.508525985614242,0,0.261306532663317,0.359375,0.262541806020067
TRUE,1,0.0588235294117647,0.024773413897281,0.000977517106549365,0.879984856441661,0,0.016750418760469,0.03125,0.0183946488294314
TRUE,1,0.647058823529412,0.641087613293051,0.00293255131964809,0.176468801815296,0.666666666666667,0.639865996649916,0.59375,0.640468227424749
FALSE,1,0.176470588235294,0.125075528700906,0,0.674758960956899,0,0.147403685092127,0.203125,0.148829431438127
TRUE,1,0.764705882352941,0.737764350453172,0.0146627565982405,0.104910956709543,0.740740740740741,0.731993299832496,0.6875,0.732441471571906
TRUE,1,0.235294117647059,0.193957703927492,0.499511241446725,0.587267921302869,0,0.14572864321608,0.140625,0.147157190635452
TRUE,1,0.117647058823529,0.0996978851963746,0.0146627565982405,0.771971227239155,0,0.0720268006700168,0.0625,0.0735785953177258
TRUE,1,0.235294117647059,0.193957703927492,1,0.587267921302869,0,0.147403685092127,0.15625,0.148829431438127
FALSE,0.666666666666667,0.294117647058824,0.253172205438066,0,0.508525985614242,0.0185185185185185,0.274706867671692,0.28125,0.275919732441472
TRUE,1,0.411764705882353,0.369788519637462,0.124144672531769,0.37387727558669,0.166666666666667,0.313232830820771,0.25,0.31438127090301
TRUE,1,0.117647058823529,0.0779456193353474,0.0303030303030303,0.771971227239155,0,0.0586264656616415,0.078125,0.0602006688963211
TRUE,1,0.588235294117647,0.576435045317221,0.000977517106549365,0.218315494859596,0.574074074074074,0.566164154103853,0.5,0.566889632107023
TRUE,1,0.0588235294117647,0.00302114803625378,0,0.879984856441661,0,0,0,0
TRUE,1,0.235294117647059,0.213293051359517,0.124144672531769,0.587267921302869,0,0.155778894472362,0.109375,0.157190635451505
FALSE,1,0.235294117647059,0.199395770392749,0,0.587267921302869,0,0.214405360134003,0.328125,0.21571906354515
TRUE,1,0.117647058823529,0.0706948640483384,0.00293255131964809,0.771971227239155,0,0.0485762144053601,0.03125,0.0501672240802676
TRUE,1,0.294117647058824,0.261631419939577,0.06158357771261,0.508525985614242,0.148148148148148,0.231155778894472,0.21875,0.232441471571906
TRUE,1,0.117647058823529,0.0924471299093656,0.00293255131964809,0.771971227239155,0,0.0636515912897822,0.03125,0.0652173913043478
FALSE,1,0.176470588235294,0.15166163141994,0,0.674758960956899,0,0.154103852596315,0.171875,0.155518394648829
TRUE,1,0.117647058823529,0.10392749244713,0.000977517106549365,0.771971227239155,0.166666666666667,0.11892797319933,0.15625,0.120401337792642
FALSE,0.666666666666667,0.352941176470588,0.312990936555891,0,0.437658243494478,0.037037037037037,0.35678391959799,0.390625,0.357859531772575
FALSE,1,0.0588235294117647,0.0253776435045317,0,0.879984856441661,0.0185185185185185,0.0301507537688442,0.03125,0.0317725752508361
TRUE,1,0.235294117647059,0.232628398791541,0.0303030303030303,0.587267921302869,0,0.165829145728643,0.078125,0.167224080267559
FALSE,1,0.0588235294117647,0.0126888217522659,0,0.879984856441661,0,0.0100502512562814,0.015625,0.0117056856187291
TRUE,1,0.411764705882353,0.415105740181269,0.124144672531769,0.37387727558669,0.185185185185185,0.350083752093802,0.265625,0.351170568561873
TRUE,1,0.176470588235294,0.13595166163142,0.249266862170088,0.674758960956899,0,0.103852596314908,0.125,0.105351170568562
TRUE,1,0.0588235294117647,0.00302114803625378,0,0.879984856441661,0,0,0,0
TRUE,1,0.0588235294117647,0.0622356495468278,0.000977517106549365,0.879984856441661,0.037037037037037,0.0519262981574539,0.046875,0.0535117056856187
FALSE,0,0.294117647058824,0.274320241691843,0,0.508525985614242,0.0740740740740741,0.318257956448911,0.296875,0.319397993311037
FALSE,1,0.176470588235294,0.154682779456193,0,0.674758960956899,0.0185185185185185,0.1892797319933,0.1875,0.190635451505017
TRUE,1,0.235294117647059,0.201208459214502,0.249266862170088,0.587267921302869,0,0.149078726968174,0.125,0.150501672240803
TRUE,1,0.529411764705882,0.533534743202417,0.249266862170088,0.264811820464373,0.259259259259259,0.455611390284757,0.34375,0.456521739130435
FALSE,1,0.117647058823529,0.104531722054381,0,0.771971227239155,0.0185185185185185,0.103852596314908,0.046875,0.105351170568562
TRUE,1,0.0588235294117647,0.0175226586102719,0.000977517106549365,0.879984856441661,0,0.0100502512562814,0.015625,0.0117056856187291
TRUE,1,0.176470588235294,0.150453172205438,0.124144672531769,0.674758960956899,0,0.112227805695142,0.109375,0.11371237458194
TRUE,1,0.117647058823529,0.0779456193353474,0.00684261974584555,0.771971227239155,0,0.0552763819095477,0.046875,0.0568561872909699
FALSE,0,0.294117647058824,0.281570996978852,0,0.508525985614242,0.037037037037037,0.371859296482412,0.5,0.372909698996655
FALSE,1,0.117647058823529,0.0725075528700906,0,0.771971227239155,0,0.0636515912897822,0.015625,0.0652173913043478
TRUE,1,0.117647058823529,0.0779456193353474,0.00293255131964809,0.771971227239155,0,0.0536013400335008,0.03125,0.0551839464882943
TRUE,1,0.235294117647059,0.220543806646526,0.249266862170088,0.587267921302869,0,0.162479061976549,0.125,0.163879598662207
TRUE,1,0.411764705882353,0.405438066465257,0.124144672531769,0.37387727558669,0.185185185185185,0.343383584589615,0.265625,0.344481605351171
TRUE,1,0.176470588235294,0.138368580060423,0.00684261974584555,0.674758960956899,0,0.0971524288107203,0.046875,0.0986622073578595
FALSE,1,0.117647058823529,0.0761329305135952,0,0.771971227239155,0,0.0904522613065327,0.09375,0.0919732441471572
TRUE,1,0.176470588235294,0.143202416918429,0.00684261974584555,0.674758960956899,0.0740740740740741,0.122278056951424,0.109375,0.123745819397993
FALSE,1,0.117647058823529,0.0640483383685801,0,0.771971227239155,0.037037037037037,0.0837520938023451,0.125,0.0852842809364548
